date,id,ticker,open,high,low,close,adj_close,volume,Returns
2015-01-05,7050,META,77.9800033569336,79.25,76.86000061035156,77.19000244140625,76.95829010009766,26452200,-0.016061188489905898
2015-01-06,7051,META,77.2300033569336,77.58999633789062,75.36000061035156,76.1500015258789,75.9214096069336,27399300,-0.013473278730795846
2015-01-07,7052,META,76.76000213623047,77.36000061035156,75.81999969482422,76.1500015258789,75.9214096069336,22045300,0.0
2015-01-08,7053,META,76.73999786376953,78.2300033569336,76.08000183105469,78.18000030517578,77.94532012939453,23961000,0.026657968192889125
2015-01-09,7054,META,78.19999694824219,78.62000274658203,77.19999694824219,77.73999786376953,77.50662994384766,21157000,-0.005628178636236547
2015-01-12,7055,META,77.83999633789062,78.0,76.20999908447266,76.72000122070312,76.48970031738281,19190200,-0.013120550167148193
2015-01-13,7056,META,77.2300033569336,78.08000183105469,75.8499984741211,76.44999694824219,76.22049713134766,25179600,-0.0035194697445294354
2015-01-14,7057,META,76.41999816894531,77.19999694824219,76.02999877929688,76.27999877929688,76.051025390625,25918600,-0.0022234405061752893
2015-01-15,7058,META,76.4000015258789,76.56999969482422,73.54000091552734,74.05000305175781,73.82772064208984,34134000,-0.029234382273157777
2015-01-16,7059,META,74.04000091552734,75.31999969482422,73.83999633789062,75.18000030517578,74.9543228149414,21791500,0.01525988020561031
2015-01-20,7060,META,75.72000122070312,76.30999755859375,74.81999969482422,76.23999786376953,76.01113891601562,22821600,0.014099468334647591
2015-01-21,7061,META,76.16000366210938,77.30000305175781,75.8499984741211,76.73999786376953,76.50963592529297,25096700,0.006558209972726825
2015-01-22,7062,META,77.16999816894531,77.75,76.68000030517578,77.6500015258789,77.41691589355469,19519500,0.01185837518750743
2015-01-23,7063,META,77.6500015258789,78.19000244140625,77.04000091552734,77.83000183105469,77.59636688232422,16746500,0.0023179816284113475
2015-01-26,7064,META,77.9800033569336,78.47000122070312,77.29000091552734,77.5,77.2673568725586,19260800,-0.004240018224881181
2015-01-27,7065,META,76.70999908447266,76.87999725341797,75.62999725341797,75.77999877929688,75.55252075195312,20110000,-0.022193539290257358
2015-01-28,7066,META,76.9000015258789,77.63999938964844,76.0,76.23999786376953,76.01113891601562,53306400,0.006070190107464235
2015-01-29,7067,META,76.8499984741211,78.0199966430664,74.20999908447266,78.0,77.76585388183594,61293500,0.023084971371881258
2015-01-30,7068,META,78.0,78.16000366210938,75.75,75.91000366210938,75.68213653564453,42649500,-0.026794759424330183
2015-02-02,7069,META,76.11000061035156,76.13999938964844,73.75,74.98999786376953,74.76488494873047,41955300,-0.012119789806436798
2015-02-03,7070,META,75.19000244140625,75.58000183105469,73.86000061035156,75.4000015258789,75.17366027832031,26957700,0.005467477544707666
2015-02-04,7071,META,75.08999633789062,76.3499984741211,75.01000213623047,75.62999725341797,75.40296936035156,20277400,0.003050391336304026
2015-02-05,7072,META,75.70999908447266,75.9800033569336,75.20999908447266,75.61000061035156,75.3830337524414,15062600,-0.0002643875709308352
2015-02-06,7073,META,75.68000030517578,75.69999694824219,74.25,74.47000122070312,74.24645233154297,21211000,-0.01507741681809971
2015-02-09,7074,META,74.05000305175781,74.83000183105469,73.44999694824219,74.44000244140625,74.21654510498047,16194300,-0.00040281017642362915
2015-02-10,7075,META,74.8499984741211,75.33999633789062,74.5,75.19000244140625,74.96428680419922,15811300,0.01007513483901823
2015-02-11,7076,META,75.08999633789062,76.75,75.02999877929688,76.51000213623047,76.28033447265625,20877400,0.017555661829938396
2015-02-12,7077,META,76.86000061035156,76.87000274658203,75.88999938964844,76.2300033569336,76.00117492675781,17235000,-0.003659652882074149
2015-02-13,7078,META,76.45999908447266,76.4800033569336,75.5,75.73999786376953,75.51264190673828,18621900,-0.006427966679335317
2015-02-17,7079,META,75.30000305175781,76.91000366210938,75.08000183105469,75.5999984741211,75.37306213378906,25254400,-0.001848429209000635
2015-02-18,7080,META,75.94000244140625,76.9000015258789,75.44999694824219,76.70999908447266,76.47972869873047,22426400,0.014682520964546253
2015-02-19,7081,META,76.98999786376953,79.83999633789062,76.94999694824219,79.41999816894531,79.18159484863281,45851200,0.03532787309622343
2015-02-20,7082,META,79.55000305175781,80.33999633789062,79.19999694824219,79.9000015258789,79.66014862060547,36931700,0.006043750102375123
2015-02-23,7083,META,79.95999908447266,80.19000244140625,78.37999725341797,78.83999633789062,78.60332489013672,24139100,-0.01326665526952564
2015-02-24,7084,META,78.5,79.4800033569336,78.0999984741211,78.44999694824219,78.21450805664062,18897100,-0.004946569805279077
2015-02-25,7085,META,78.5,80.19999694824219,78.5,79.55999755859375,79.32117462158203,25593800,0.014149121338716153
2015-02-26,7086,META,79.87999725341797,81.37000274658203,79.72000122070312,80.41000366210938,80.16862487792969,31111900,0.010683783496532762
2015-02-27,7087,META,80.68000030517578,81.2300033569336,78.62000274658203,78.97000122070312,78.73294067382812,30739200,-0.017908305228980015
2015-03-02,7088,META,79.0,79.86000061035156,78.5199966430664,79.75,79.51060485839844,21662500,0.009877240427129452
2015-03-03,7089,META,79.61000061035156,79.69999694824219,78.5199966430664,79.5999984741211,79.36105346679688,18635000,-0.0018808986784580872
2015-03-04,7090,META,79.30000305175781,81.1500015258789,78.8499984741211,80.9000015258789,80.65715789794922,28126700,0.016331744281779415
2015-03-05,7091,META,81.2300033569336,81.98999786376953,81.05000305175781,81.20999908447266,80.96621704101562,27825700,0.0038317633688189634
2015-03-06,7092,META,80.9000015258789,81.33000183105469,79.83000183105469,80.01000213623047,79.76982116699219,24488600,-0.014776482312584438
2015-03-09,7093,META,79.68000030517578,79.91000366210938,78.62999725341797,79.44000244140625,79.2015380859375,18925100,-0.00712403604196421
2015-03-10,7094,META,78.5,79.26000213623047,77.55000305175781,77.55000305175781,77.31721496582031,23067100,-0.023791496549885216
2015-03-11,7095,META,77.80000305175781,78.43000030517578,77.26000213623047,77.56999969482422,77.33715057373047,20215700,0.0002578417745513484
2015-03-12,7096,META,78.0999984741211,79.05000305175781,77.91000366210938,78.93000030517578,78.69306182861328,16093300,0.017532469774537818
2015-03-13,7097,META,78.5999984741211,79.37999725341797,77.68000030517578,78.05000305175781,77.81571197509766,18557300,-0.011149011528188035
