date,id,ticker,open,high,low,close,adj_close,volume,Returns,Normed Return,Log Return
2018-01-02,14777,AXON,26.520000457763672,26.579999923706055,26.219999313354492,26.549999237060547,26.549999237060547,487800,0.0,1.0,0.0
2018-01-03,14778,AXON,26.450000762939453,26.790000915527344,26.079999923706055,26.75,26.75,603300,0.007532985637915823,1.0075329856379158,0.007504754390017399
2018-01-04,14779,AXON,26.799999237060547,26.889999389648438,26.5,26.829999923706055,26.829999923706055,358200,0.002990651353497409,1.0105461655251071,0.002986188251911386
2018-01-05,14780,AXON,26.850000381469727,27.100000381469727,26.6200008392334,26.850000381469727,26.850000381469727,369200,0.0007454512791853496,1.0112994784568736,0.0007451735683852074
2018-01-08,14781,AXON,26.81999969482422,26.829999923706055,26.270000457763672,26.770000457763672,26.770000457763672,526000,-0.0029795129448588753,1.0082862985696825,-0.002983960530175532
2018-01-09,14782,AXON,26.770000457763672,27.079999923706055,26.649999618530273,26.81999969482422,26.81999969482422,347500,0.001867733888889278,1.0101695090592238,0.0018659918427312468
2018-01-10,14783,AXON,26.780000686645508,26.8799991607666,26.399999618530273,26.559999465942383,26.559999465942383,411900,-0.009694266660711826,1.0003766564658834,-0.009741561974226026
2018-01-11,14784,AXON,26.579999923706055,27.0,26.520000457763672,26.899999618530273,26.899999618530273,602700,0.0128012108217046,1.013182688946415,0.01271996792612068
2018-01-12,14785,AXON,26.989999771118164,27.75,26.8700008392334,27.559999465942383,27.559999465942383,572800,0.024535310660653842,1.038041440975712,0.024239154340697344
2018-01-16,14786,AXON,27.59000015258789,27.959999084472656,27.280000686645508,27.290000915527344,27.290000915527344,446600,-0.00979675455903739,1.0278720037563633,-0.009845058499124558
2018-01-17,14787,AXON,27.389999389648438,27.790000915527344,27.360000610351562,27.709999084472656,27.709999084472656,460500,0.015390185227379227,1.0436911442842112,0.015272957566950216
2018-01-18,14788,AXON,27.6299991607666,27.729999542236328,27.270000457763672,27.440000534057617,27.440000534057617,479300,-0.009743722819764877,1.0335217070648626,-0.009791503514860099
2018-01-19,14789,AXON,27.40999984741211,27.56999969482422,27.15999984741211,27.479999542236328,27.479999542236328,331300,0.0014576897740605776,1.0350282610885206,0.0014566283756564122
2018-01-22,14790,AXON,27.479999542236328,27.479999542236328,27.06999969482422,27.469999313354492,27.469999313354492,505900,-0.00036390935401819924,1.0346516046226373,-0.00036397558509573
2018-01-23,14791,AXON,27.440000534057617,27.489999771118164,27.170000076293945,27.450000762939453,27.450000762939453,169300,-0.0007280142306125281,1.033898363530746,-0.0007282793616597753
2018-01-24,14792,AXON,27.43000030517578,27.649999618530273,26.899999618530273,27.209999084472656,27.209999084472656,415900,-0.008743230302231009,1.0248587520292969,-0.00878167660089528
2018-01-25,14793,AXON,27.309999465942383,27.520000457763672,27.010000228881836,27.520000457763672,27.520000457763672,336200,0.011392921121703203,1.0365348869520539,0.011328510550566087
2018-01-26,14794,AXON,27.59000015258789,27.739999771118164,27.15999984741211,27.479999542236328,27.479999542236328,366200,-0.001453521615624065,1.0350282610885206,-0.0014545790029153365
2018-01-29,14795,AXON,27.399999618530273,27.6299991607666,27.209999084472656,27.40999984741211,27.40999984741211,567000,-0.0025472960695152036,1.0323917376672127,-0.002550545948256775
2018-01-30,14796,AXON,27.1299991607666,27.860000610351562,26.729999542236328,27.360000610351562,27.360000610351562,1130500,-0.0018241239452347902,1.0305085271776713,-0.0018257896853043683
2018-01-31,14797,AXON,27.479999542236328,27.59000015258789,26.34000015258789,26.459999084472656,26.459999084472656,585600,-0.03289479187871047,0.9966101636469255,-0.03344799097614029
2018-02-01,14798,AXON,26.329999923706055,26.3700008392334,25.75,25.84000015258789,25.84000015258789,751300,-0.023431555303741303,0.9732580374811618,-0.02371043926687509
2018-02-02,14799,AXON,25.65999984741211,26.170000076293945,25.459999084472656,25.81999969482422,25.81999969482422,527300,-0.0007740115187913066,0.9725047245493952,-0.0007743112203652101
2018-02-05,14800,AXON,25.739999771118164,25.989999771118164,24.84000015258789,25.030000686645508,25.030000686645508,669700,-0.03059639881936449,0.9427495821433657,-0.03107424072255672
2018-02-06,14801,AXON,24.850000381469727,25.34000015258789,24.5,25.149999618530273,25.149999618530273,899300,0.004794204098795385,0.9472693160542149,0.00478274850138249
2018-02-07,14802,AXON,25.200000762939453,26.06999969482422,25.200000762939453,25.950000762939453,25.950000762939453,499600,0.03180919111504665,0.977401186766003,0.03131375763429577
2018-02-08,14803,AXON,25.889999389648438,25.969999313354492,25.31999969482422,25.31999969482422,25.31999969482422,685500,-0.02427749709414162,0.9536723322944809,-0.024577053789042142
2018-02-09,14804,AXON,25.540000915527344,25.8799991607666,24.850000381469727,25.280000686645508,25.280000686645508,796500,-0.0015797396785469653,0.9521657782708228,-0.0015809887829528074
2018-02-12,14805,AXON,25.399999618530273,25.889999389648438,25.219999313354492,25.610000610351562,25.610000610351562,920800,0.013053794095835736,0.9645951542854713,0.0129693276037154
2018-02-13,14806,AXON,25.579999923706055,27.040000915527344,25.520000457763672,26.84000015258789,26.84000015258789,869600,0.04802809499891869,1.0109228219909905,0.046910393744592
2018-02-14,14807,AXON,26.639999389648438,27.969999313354492,26.639999389648438,27.920000076293945,27.920000076293945,605900,0.04023844700321,1.0516007863880104,0.039449962838189113
2018-02-15,14808,AXON,28.0,28.489999771118164,27.8799991607666,28.399999618530273,28.399999618530273,687600,0.0171919606348383,1.069679865711158,0.017045851108364745
2018-02-16,14809,AXON,28.399999618530273,29.0,28.399999618530273,28.739999771118164,28.739999771118164,744000,0.011971836519534707,1.0824858981916898,0.011900740951873878
2018-02-20,14810,AXON,28.65999984741211,28.940000534057617,28.059999465942383,28.06999969482422,28.06999969482422,622700,-0.02331245934689441,1.0572504896965096,-0.023588493185165604
2018-02-21,14811,AXON,28.15999984741211,28.709999084472656,28.059999465942383,28.100000381469727,28.100000381469727,458700,0.001068781153248155,1.0583804590941595,0.001068210413299254
2018-02-22,14812,AXON,28.149999618530273,28.469999313354492,28.100000381469727,28.190000534057617,28.190000534057617,379600,0.0032028523617828597,1.0617702954472341,0.0031977341558173025
2018-02-23,14813,AXON,28.3799991607666,28.600000381469727,28.06999969482422,28.579999923706055,28.579999923706055,316600,0.013834671240153362,1.0764595384173072,0.013739845761281573
2018-02-26,14814,AXON,28.65999984741211,28.780000686645508,28.110000610351562,28.15999984741211,28.15999984741211,618700,-0.014695594031320147,1.0606403260495842,-0.014804643960996526
2018-02-27,14815,AXON,28.100000381469727,28.110000610351562,27.190000534057617,27.25,27.25,855900,-0.03231533566559086,1.02636537789283,-0.0328490047619845
2018-02-28,14816,AXON,32.0099983215332,36.29999923706055,31.059999465942383,34.83000183105469,34.83000183105469,7916500,0.27816520480934637,1.3118645134436113,0.2454256158398494
2018-03-01,14817,AXON,34.900001525878906,39.7400016784668,34.849998474121094,37.689998626708984,37.689998626708984,6184400,0.08211302455644143,1.4195856764507309,0.07891563389345861
2018-03-02,14818,AXON,36.369998931884766,38.869998931884766,35.95000076293945,38.75,38.75,3286600,0.028124208328833555,1.4595103997558594,0.027735984956794805
2018-03-05,14819,AXON,38.7400016784668,39.75,36.90999984741211,38.279998779296875,38.279998779296875,2106000,-0.012129063760080605,1.4418079050587198,-0.012203221103399326
2018-03-06,14820,AXON,37.5,39.70000076293945,37.41999816894531,39.09000015258789,39.09000015258789,1541800,0.021159911157810463,1.472316432236391,0.02093914901240871
2018-03-07,14821,AXON,38.970001220703125,40.2400016784668,38.70000076293945,39.77000045776367,39.77000045776367,1274300,0.017395761128713216,1.4979284971974547,0.017246187021509728
2018-03-08,14822,AXON,39.720001220703125,40.099998474121094,39.38999938964844,39.790000915527344,39.790000915527344,748300,0.0005029031313417143,1.4986818101292212,0.0005027767179426447
2018-03-09,14823,AXON,40.0099983215332,40.15999984741211,39.11000061035156,39.86000061035156,39.86000061035156,1196000,0.001759228278803704,1.5013183335505291,0.001757682649213252
2018-03-12,14824,AXON,40.34000015258789,40.4900016784668,39.150001525878906,39.41999816894531,39.41999816894531,1089400,-0.011038696303782403,1.4847457364111643,-0.011100074822348533
2018-03-13,14825,AXON,39.560001373291016,39.880001068115234,38.95000076293945,39.349998474121094,39.349998474121094,685000,-0.0017757406919253205,1.4821092129898563,-0.001777319188371499
2018-03-14,14826,AXON,39.4900016784668,39.59000015258789,38.95000076293945,39.0099983215332,39.0099983215332,701300,-0.008640410820129896,1.4693031805093246,-0.00867795559432445
2018-03-15,14827,AXON,38.91999816894531,39.02000045776367,38.33000183105469,38.619998931884766,38.619998931884766,867700,-0.009997421338856172,1.4546139375392515,-0.010047731148667598
2018-03-16,14828,AXON,37.95000076293945,38.38999938964844,37.540000915527344,37.970001220703125,37.970001220703125,2018200,-0.016830598890695492,1.4301319138157131,-0.01697384295046116
2018-03-19,14829,AXON,37.810001373291016,37.95000076293945,37.11000061035156,37.400001525878906,37.400001525878906,832800,-0.015011842941775488,1.408662998139491,-0.015125661173471142
2018-03-20,14830,AXON,37.5,38.65999984741211,37.459999084472656,38.36000061035156,38.36000061035156,832900,0.025668423671276752,1.4448211567857863,0.025344520706996755
2018-03-21,14831,AXON,38.45000076293945,38.97999954223633,38.130001068115234,38.79999923706055,38.79999923706055,716900,0.011470245560690984,1.4613936102454006,0.011404961039456306
2018-03-22,14832,AXON,38.560001373291016,39.29999923706055,38.310001373291016,38.54999923706055,38.54999923706055,890900,-0.006443299095769239,1.4519774141179436,-0.006464146747407976
2018-03-23,14833,AXON,38.56999969482422,39.15999984741211,37.88999938964844,37.900001525878906,37.900001525878906,769000,-0.01686116015682715,1.4274953903944052,-0.01700492786939464
2018-03-26,14834,AXON,38.2599983215332,38.77000045776367,37.52000045776367,38.720001220703125,38.720001220703125,431400,0.0216358749818073,1.4583805021980847,0.021405141585762528
